Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1993","1993","gigagrams","10950.5844","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1994","1994","gigagrams","11290.3875","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1995","1995","gigagrams","10999.8945","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1996","1996","gigagrams","10607.3982","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1997","1997","gigagrams","11558.8053","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1998","1998","gigagrams","11756.4615","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","1999","1999","gigagrams","11214.3717","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2000","2000","gigagrams","11171.8467","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2001","2001","gigagrams","11287.3824","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2002","2002","gigagrams","11255.7438","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2003","2003","gigagrams","11425.6548","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2004","2004","gigagrams","11423.8593","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2005","2005","gigagrams","11524.275","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2006","2006","gigagrams","11613.8421","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2007","2007","gigagrams","11815.4862","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2008","2008","gigagrams","12885.4152","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2009","2009","gigagrams","12263.6808","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2010","2010","gigagrams","12270.825","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2011","2011","gigagrams","12542.1912","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2012","2012","gigagrams","12516.336","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2013","2013","gigagrams","12242.3994","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2014","2014","gigagrams","12809.7207","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2015","2015","gigagrams","13025.7477","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2016","2016","gigagrams","13484.2806","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2017","2017","gigagrams","13824.3861","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2018","2018","gigagrams","14089.9878","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2030","2030","gigagrams","11929.6487","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72446","Emissions (CO2eq) from CH4 (Manure management)","1049","Swine, market","2050","2050","gigagrams","11930.4436","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1980","1980","gigagrams","1.8424","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1981","1981","gigagrams","1.7643","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1982","1982","gigagrams","1.6065","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1983","1983","gigagrams","1.4926","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1984","1984","gigagrams","1.5517","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1985","1985","gigagrams","1.4799","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1986","1986","gigagrams","1.4318","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1987","1987","gigagrams","1.3936","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1988","1988","gigagrams","1.4884","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1989","1989","gigagrams","1.5181","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1990","1990","gigagrams","1.4721","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1991","1991","gigagrams","1.5778","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1992","1992","gigagrams","1.5929","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1993","1993","gigagrams","1.5858","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1994","1994","gigagrams","1.635","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1995","1995","gigagrams","1.5929","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72346","Direct emissions (N2O) (Manure management)","1049","Swine, market","1996","1996","gigagrams","1.5361","Fc","Calculated data"
